32,8.0,1.0,40.0,0.0,8.0
31,4.0,0.0,29.0,1.0,14.0
37,3.0,1.0,38.0,0.0,12.0
34,1.0,1.0,28.0,0.0,19.0
37,4.0,1.0,30.0,0.0,16.0
30,5.0,2.0,20.0,0.0,10.0
39,5.0,0.0,38.0,0.0,10.0
31,8.0,1.0,42.0,0.0,9.0
34,7.0,0.0,39.0,0.0,10.0
37,7.0,2.0,31.0,0.0,9.0
35,5.0,0.0,25.0,2.0,0.0
39,7.0,2.0,39.0,0.0,5.0
34,10.0,1.0,61.0,0.0,4.0
39,6.0,0.0,45.0,0.0,9.0
32,9.0,0.0,33.0,0.0,12.0
39,5.0,0.0,30.0,0.0,4.0
38,5.0,1.0,29.0,0.0,3.0
36,7.0,0.0,38.0,0.0,7.0
33,5.0,2.0,43.0,3.0,7.0
34,7.0,1.0,34.0,0.0,6.0
33,7.0,1.0,47.0,0.0,5.0
33,3.0,1.0,17.0,0.0,19.0
34,7.0,1.0,34.0,0.0,6.0
37,4.0,1.0,20.0,0.0,15.0
38,4.0,0.0,33.0,0.0,10.0
33,5.0,0.0,46.0,0.0,7.0
30,4.0,1.0,30.0,0.0,16.0
34,4.0,0.0,23.0,1.0,13.0
38,7.0,0.0,38.0,0.0,7.0
33,2.0,1.0,12.0,0.0,25.0
37,4.0,0.0,16.0,0.0,32.0
34,3.0,1.0,23.0,0.0,11.0
33,3.0,1.0,37.0,0.0,4.0
35,7.0,0.0,27.0,0.0,10.0
39,4.0,1.0,20.0,0.0,15.0
33,7.0,0.0,34.0,0.0,6.0
31,5.0,1.0,32.0,0.0,13.0
37,4.0,0.0,39.0,0.0,12.0
36,5.0,0.0,38.0,0.0,10.0
30,5.0,1.0,36.0,2.0,11.0
35,4.0,1.0,39.0,0.0,11.0
34,4.0,0.0,33.0,0.0,5.0
39,4.0,0.0,29.0,1.0,14.0
34,6.0,0.0,19.0,0.0,14.0
38,6.0,0.0,29.0,0.0,8.0
32,7.0,0.0,38.0,0.0,8.0
38,5.0,1.0,32.0,0.0,13.0
33,7.0,0.0,38.0,0.0,16.0
30,4.0,0.0,33.0,0.0,5.0
32,13.0,0.0,53.0,0.0,6.0
36,5.0,0.0,28.0,0.0,9.0
33,5.0,0.0,29.0,0.0,8.0
33,4.0,0.0,23.0,1.0,13.0
34,6.0,0.0,49.0,0.0,4.0
39,3.0,0.0,38.0,0.0,8.0
39,5.0,1.0,42.0,0.0,5.0
31,5.0,2.0,41.0,0.0,10.0
36,2.0,1.0,20.0,0.0,11.0
34,5.0,0.0,30.0,0.0,4.0
33,1.0,1.0,14.0,0.0,28.0
32,6.0,1.0,50.0,0.0,5.0
33,2.0,2.0,22.0,0.0,13.0
34,3.0,1.0,17.0,0.0,19.0
33,8.0,2.0,33.0,0.0,5.0
30,8.0,0.0,34.0,1.0,17.0
35,3.0,0.0,18.0,0.0,12.0
37,2.0,0.0,34.0,0.0,4.0
32,7.0,1.0,34.0,0.0,6.0
30,5.0,0.0,21.0,0.0,6.0
32,4.0,1.0,45.0,0.0,5.0
36,11.0,0.0,50.0,0.0,4.0
31,5.0,0.0,21.0,0.0,18.0
30,4.0,1.0,22.0,0.0,23.0
35,13.0,4.0,37.0,3.0,9.0
36,2.0,0.0,34.0,0.0,4.0
39,4.0,0.0,39.0,0.0,12.0
31,4.0,0.0,28.0,0.0,15.0
33,9.0,1.0,39.0,0.0,4.0
35,3.0,0.0,16.0,0.0,17.0
32,4.0,1.0,36.0,0.0,10.0
37,5.0,0.0,21.0,0.0,18.0
33,8.0,1.0,33.0,0.0,4.0
39,6.0,1.0,23.0,0.0,14.0
31,7.0,2.0,45.0,0.0,8.0
38,14.0,0.0,58.0,0.0,11.0
34,6.0,1.0,50.0,0.0,5.0
30,1.0,1.0,14.0,0.0,28.0
34,9.0,1.0,34.0,1.0,2.0
33,2.0,1.0,20.0,0.0,11.0
32,3.0,0.0,34.0,0.0,14.0
37,8.0,0.0,38.0,1.0,13.0
36,3.0,2.0,23.0,0.0,16.0
35,2.0,1.0,41.0,0.0,9.0
39,6.0,2.0,25.0,0.0,17.0
35,5.0,1.0,28.0,0.0,7.0
31,3.0,1.0,29.0,0.0,12.0
34,5.0,0.0,34.0,0.0,8.0
39,10.0,2.0,50.0,1.0,4.0
31,5.0,2.0,52.0,0.0,0.0
31,5.0,0.0,21.0,0.0,6.0
