33,9.0,1.0,26.0,1.0,11.0
33,2.0,0.0,29.0,0.0,4.0
33,5.0,1.0,29.0,1.0,4.0
38,1.0,2.0,15.0,1.0,13.0
31,5.0,2.0,28.0,0.0,3.0
36,2.0,1.0,30.0,0.0,3.0
33,10.0,0.0,36.0,0.0,5.0
35,8.0,0.0,30.0,0.0,9.0
34,3.0,2.0,27.0,0.0,9.0
35,5.0,1.0,31.0,0.0,4.0
35,2.0,0.0,29.0,0.0,4.0
30,7.0,1.0,33.0,2.0,7.0
33,3.0,1.0,33.0,0.0,2.0
31,3.0,2.0,21.0,1.0,4.0
30,5.0,0.0,33.0,0.0,2.0
31,7.0,0.0,38.0,0.0,7.0
31,5.0,0.0,35.0,1.0,7.0
39,10.0,2.0,34.0,2.0,6.0
33,2.0,0.0,32.0,0.0,3.0
35,5.0,2.0,35.0,1.0,2.0
