39,12.0,1.0,38.0,0.0,3.0
34,10.0,0.0,36.0,0.0,5.0
31,6.0,0.0,31.0,0.0,7.0
30,7.0,1.0,33.0,0.0,6.0
31,2.0,0.0,33.0,0.0,5.0
31,4.0,0.0,32.0,0.0,0.0
39,3.0,1.0,23.0,1.0,5.0
32,5.0,0.0,31.0,2.0,2.0
38,6.0,1.0,51.0,1.0,3.0
34,5.0,0.0,30.0,0.0,7.0
37,3.0,1.0,32.0,0.0,3.0
34,3.0,1.0,25.0,0.0,12.0
38,4.0,0.0,42.0,0.0,4.0
39,3.0,0.0,34.0,0.0,8.0
31,7.0,0.0,30.0,0.0,2.0
39,7.0,1.0,53.0,1.0,1.0
39,3.0,0.0,19.0,0.0,7.0
33,4.0,0.0,25.0,0.0,2.0
33,9.0,1.0,24.0,0.0,0.0
30,7.0,1.0,30.0,0.0,4.0
