31,7.0,2.0,25.0,1.0,3.0
39,2.0,0.0,9.0,0.0,3.0
39,6.0,1.0,31.0,0.0,0.0
33,5.0,3.0,22.0,5.0,2.0
37,4.0,0.0,17.0,0.0,6.0
30,5.0,0.0,25.0,0.0,9.0
35,4.0,0.0,14.0,0.0,7.0
33,2.0,1.0,32.0,1.0,3.0
34,4.0,1.0,32.0,0.0,1.0
30,7.0,2.0,25.0,1.0,3.0
35,2.0,0.0,24.0,0.0,6.0
34,4.0,0.0,21.0,2.0,7.0
30,3.0,0.0,17.0,0.0,9.0
39,4.0,1.0,21.0,0.0,3.0
35,5.0,0.0,19.0,0.0,3.0
39,5.0,0.0,26.0,0.0,3.0
35,4.0,0.0,20.0,0.0,4.0
34,4.0,1.0,35.0,0.0,1.0
31,3.0,0.0,29.0,0.0,8.0
34,2.0,1.0,16.0,0.0,2.0
32,5.0,0.0,26.0,0.0,4.0
33,3.0,1.0,20.0,1.0,5.0
30,2.0,1.0,14.0,0.0,2.0
33,2.0,3.0,25.0,3.0,4.0
35,2.0,3.0,25.0,3.0,4.0
36,4.0,1.0,29.0,1.0,4.0
37,7.0,0.0,13.0,1.0,2.0
35,3.0,0.0,6.0,0.0,6.0
36,2.0,1.0,32.0,1.0,3.0
34,6.0,0.0,42.0,0.0,3.0
34,5.0,0.0,26.0,0.0,3.0
35,5.0,1.0,35.0,0.0,0.0
31,6.0,0.0,24.0,1.0,7.0
34,4.0,1.0,30.0,2.0,0.0
30,5.0,0.0,21.0,0.0,10.0
35,3.0,1.0,25.0,1.0,5.0
39,4.0,1.0,21.0,0.0,5.0
36,4.0,1.0,35.0,0.0,1.0
36,3.0,1.0,25.0,0.0,12.0
33,7.0,1.0,30.0,1.0,3.0
31,6.0,0.0,29.0,0.0,2.0
36,4.0,0.0,14.0,0.0,7.0
31,4.0,0.0,17.0,0.0,6.0
37,4.0,1.0,21.0,0.0,5.0
35,3.0,0.0,36.0,1.0,2.0
32,2.0,1.0,22.0,1.0,3.0
33,3.0,0.0,20.0,0.0,9.0
35,7.0,0.0,31.0,1.0,5.0
31,6.0,0.0,24.0,1.0,7.0
39,3.0,0.0,12.0,0.0,4.0
31,5.0,0.0,21.0,0.0,5.0
39,4.0,0.0,19.0,0.0,1.0
32,7.0,1.0,36.0,3.0,3.0
32,4.0,1.0,15.0,1.0,11.0
36,2.0,1.0,31.0,1.0,1.0
33,4.0,0.0,33.0,0.0,3.0
37,5.0,0.0,14.0,0.0,4.0
32,2.0,0.0,17.0,0.0,10.0
31,0.0,0.0,22.0,0.0,5.0
39,4.0,1.0,30.0,2.0,0.0
38,4.0,0.0,28.0,0.0,2.0
37,3.0,0.0,27.0,0.0,4.0
33,7.0,2.0,31.0,1.0,1.0
33,6.0,0.0,32.0,0.0,0.0
30,4.0,0.0,18.0,0.0,8.0
37,7.0,0.0,31.0,1.0,5.0
37,2.0,0.0,18.0,0.0,4.0
39,3.0,0.0,18.0,0.0,7.0
35,5.0,0.0,20.0,0.0,5.0
35,7.0,1.0,30.0,1.0,3.0
35,6.0,2.0,24.0,0.0,4.0
30,5.0,2.0,24.0,0.0,6.0
34,3.0,0.0,36.0,1.0,2.0
34,4.0,0.0,20.0,0.0,4.0
36,4.0,0.0,20.0,0.0,3.0
32,5.0,0.0,17.0,0.0,8.0
33,2.0,2.0,18.0,3.0,0.0
35,5.0,0.0,19.0,0.0,3.0
32,3.0,0.0,31.0,0.0,4.0
35,3.0,2.0,19.0,0.0,7.0
33,4.0,1.0,35.0,0.0,1.0
39,2.0,0.0,13.0,0.0,10.0
33,2.0,1.0,24.0,2.0,3.0
37,5.0,0.0,17.0,0.0,8.0
30,4.0,1.0,26.0,1.0,3.0
32,6.0,0.0,38.0,1.0,1.0
30,1.0,0.0,26.0,0.0,3.0
33,3.0,0.0,30.0,0.0,5.0
36,3.0,1.0,25.0,1.0,5.0
38,3.0,2.0,26.0,1.0,1.0
37,2.0,1.0,12.0,0.0,13.0
35,5.0,1.0,15.0,0.0,5.0
31,6.0,1.0,38.0,0.0,4.0
37,5.0,1.0,19.0,3.0,1.0
38,5.0,0.0,18.0,0.0,5.0
39,1.0,0.0,19.0,0.0,3.0
34,4.0,2.0,15.0,0.0,9.0
34,6.0,1.0,36.0,0.0,1.0
33,4.0,0.0,18.0,0.0,9.0
39,4.0,1.0,22.0,0.0,9.0
