30,5.0,0.0,23.0,0.0,7.0
36,4.0,0.0,15.0,0.0,3.0
39,4.0,2.0,32.0,0.0,7.0
39,5.0,0.0,17.0,1.0,5.0
33,6.0,0.0,32.0,0.0,3.0
32,6.0,0.0,30.0,0.0,7.0
30,6.0,0.0,36.0,0.0,1.0
36,8.0,1.0,30.0,1.0,5.0
31,5.0,1.0,46.0,2.0,3.0
33,1.0,0.0,28.0,1.0,3.0
37,2.0,0.0,29.0,0.0,1.0
31,8.0,1.0,30.0,1.0,5.0
36,5.0,1.0,25.0,0.0,1.0
30,5.0,0.0,25.0,1.0,7.0
39,2.0,0.0,29.0,0.0,1.0
31,8.0,0.0,32.0,0.0,4.0
34,4.0,0.0,28.0,0.0,7.0
33,6.0,0.0,34.0,1.0,2.0
30,5.0,1.0,31.0,1.0,0.0
37,3.0,0.0,23.0,1.0,5.0
