30,6.0,0.0,29.0,0.0,7.0
39,5.0,0.0,23.0,0.0,6.0
39,8.0,0.0,54.0,1.0,1.0
34,3.0,1.0,41.0,0.0,5.0
39,5.0,3.0,49.0,4.0,3.0
37,4.0,3.0,24.0,1.0,1.0
30,10.0,1.0,38.0,0.0,2.0
39,4.0,1.0,27.0,0.0,2.0
36,5.0,0.0,53.0,0.0,4.0
30,6.0,1.0,34.0,2.0,4.0
38,4.0,1.0,27.0,0.0,2.0
35,1.0,0.0,29.0,0.0,5.0
31,3.0,1.0,27.0,0.0,6.0
33,5.0,0.0,35.0,0.0,2.0
36,3.0,3.0,27.0,1.0,5.0
39,1.0,0.0,25.0,0.0,5.0
31,4.0,0.0,30.0,0.0,4.0
37,6.0,0.0,29.0,0.0,7.0
35,6.0,0.0,36.0,2.0,2.0
39,2.0,2.0,28.0,2.0,2.0
