31,4.0,0.0,30.0,2.0,6.0
39,7.0,0.0,28.0,0.0,5.0
39,8.0,0.0,45.0,0.0,3.0
38,5.0,2.0,28.0,2.0,6.0
39,3.0,1.0,29.0,1.0,3.0
32,6.0,2.0,29.0,2.0,4.0
38,3.0,1.0,25.0,1.0,3.0
30,3.0,0.0,26.0,0.0,4.0
30,7.0,0.0,27.0,0.0,6.0
33,5.0,3.0,29.0,1.0,1.0
38,1.0,0.0,16.0,1.0,2.0
31,6.0,0.0,29.0,0.0,7.0
39,3.0,2.0,33.0,0.0,4.0
35,9.0,2.0,21.0,1.0,7.0
34,6.0,3.0,40.0,0.0,5.0
34,5.0,2.0,43.0,3.0,4.0
39,3.0,0.0,23.0,1.0,1.0
37,8.0,1.0,39.0,0.0,1.0
32,7.0,0.0,19.0,0.0,12.0
34,6.0,0.0,36.0,0.0,4.0
