33,5.0,0.0,26.0,0.0,16.0
37,4.0,1.0,18.0,0.0,35.0
34,8.0,0.0,34.0,0.0,17.0
35,5.0,0.0,37.0,0.0,28.0
35,7.0,0.0,39.0,0.0,17.0
36,6.0,0.0,30.0,1.0,15.0
32,8.0,0.0,35.0,0.0,8.0
35,6.0,2.0,32.0,0.0,31.0
33,4.0,1.0,37.0,1.0,7.0
39,2.0,2.0,25.0,0.0,15.0
31,8.0,1.0,43.0,0.0,17.0
32,4.0,1.0,18.0,0.0,35.0
38,3.0,0.0,26.0,0.0,29.0
32,6.0,0.0,20.0,0.0,28.0
35,9.0,1.0,43.0,0.0,15.0
34,5.0,1.0,41.0,0.0,9.0
33,3.0,0.0,25.0,0.0,28.0
37,3.0,0.0,30.0,0.0,20.0
39,4.0,1.0,34.0,0.0,9.0
37,4.0,1.0,18.0,0.0,35.0
38,6.0,0.0,41.0,0.0,13.0
36,8.0,0.0,34.0,0.0,17.0
35,7.0,1.0,33.0,0.0,13.0
38,7.0,0.0,24.0,0.0,19.0
39,7.0,0.0,34.0,0.0,15.0
34,2.0,0.0,32.0,0.0,31.0
36,4.0,0.0,39.0,0.0,11.0
37,5.0,0.0,33.0,0.0,27.0
32,5.0,0.0,37.0,0.0,28.0
35,5.0,0.0,34.0,0.0,23.0
30,1.0,0.0,27.0,0.0,33.0
36,5.0,0.0,31.0,0.0,20.0
32,2.0,0.0,27.0,0.0,20.0
39,8.0,0.0,25.0,0.0,16.0
38,6.0,1.0,22.0,0.0,37.0
34,10.0,0.0,35.0,0.0,17.0
36,5.0,2.0,30.0,0.0,22.0
35,8.0,1.0,39.0,0.0,9.0
36,5.0,1.0,34.0,0.0,20.0
39,8.0,0.0,32.0,0.0,21.0
37,2.0,0.0,33.0,0.0,17.0
39,6.0,0.0,19.0,0.0,29.0
31,2.0,1.0,26.0,0.0,35.0
33,5.0,0.0,34.0,0.0,23.0
30,7.0,0.0,39.0,0.0,19.0
31,4.0,1.0,18.0,0.0,35.0
37,3.0,0.0,25.0,0.0,28.0
34,8.0,0.0,55.0,0.0,13.0
35,5.0,0.0,36.0,0.0,10.0
31,1.0,0.0,27.0,0.0,27.0
33,7.0,0.0,41.0,0.0,7.0
36,5.0,0.0,37.0,0.0,28.0
33,5.0,4.0,47.0,0.0,14.0
35,6.0,0.0,41.0,0.0,13.0
31,7.0,0.0,33.0,0.0,24.0
35,3.0,0.0,20.0,0.0,38.0
30,8.0,0.0,62.0,0.0,17.0
33,7.0,0.0,33.0,0.0,24.0
36,3.0,1.0,11.0,0.0,53.0
34,4.0,0.0,22.0,0.0,26.0
35,3.0,0.0,25.0,0.0,28.0
39,4.0,0.0,46.0,0.0,14.0
36,6.0,2.0,23.0,0.0,44.0
35,10.0,1.0,57.0,0.0,21.0
31,6.0,0.0,30.0,0.0,23.0
31,6.0,1.0,41.0,0.0,13.0
37,8.0,1.0,50.0,1.0,11.0
30,7.0,1.0,51.0,0.0,16.0
38,4.0,1.0,24.0,0.0,20.0
30,4.0,2.0,20.0,0.0,47.0
39,3.0,0.0,18.0,0.0,41.0
39,7.0,0.0,31.0,0.0,20.0
36,4.0,0.0,34.0,0.0,29.0
37,4.0,1.0,43.0,0.0,30.0
32,5.0,0.0,34.0,0.0,14.0
33,13.0,3.0,51.0,1.0,7.0
37,9.0,1.0,37.0,0.0,29.0
30,6.0,0.0,20.0,0.0,28.0
32,10.0,1.0,57.0,0.0,21.0
35,3.0,0.0,26.0,0.0,29.0
36,7.0,0.0,24.0,0.0,19.0
37,8.0,2.0,47.0,0.0,11.0
30,4.0,1.0,34.0,0.0,9.0
39,10.0,1.0,53.0,0.0,14.0
37,4.0,0.0,28.0,0.0,24.0
38,7.0,0.0,31.0,0.0,20.0
34,7.0,0.0,38.0,0.0,23.0
33,6.0,1.0,22.0,0.0,37.0
34,3.0,1.0,27.0,0.0,24.0
38,10.0,1.0,53.0,0.0,14.0
39,9.0,2.0,42.0,0.0,20.0
33,8.0,0.0,26.0,0.0,25.0
33,5.0,0.0,26.0,0.0,26.0
39,1.0,2.0,23.0,0.0,31.0
34,6.0,0.0,30.0,0.0,23.0
34,4.0,0.0,29.0,0.0,31.0
39,4.0,0.0,46.0,0.0,14.0
31,4.0,0.0,34.0,0.0,29.0
37,7.0,0.0,36.0,0.0,20.0
35,6.0,0.0,41.0,0.0,13.0
