127.0,11.0,19.0,0.0,0.0,1.0,1.0
107.0,29.0,29.0,1.0,0.0,1.0,1.0
118.0,16.0,18.0,1.0,0.0,1.0,1.0
97.0,18.0,29.0,0.0,0.0,1.0,1.0
99.0,18.0,17.0,3.0,0.0,1.0,1.0
117.0,22.0,15.0,0.0,0.0,1.0,1.0
108.0,11.0,20.0,0.0,0.0,1.0,1.0
124.0,17.0,21.0,2.0,0.0,1.0,1.0
86.0,15.0,35.0,0.0,0.0,1.0,1.0
102.0,18.0,17.0,0.0,0.0,1.0,1.0
117.0,14.0,20.0,0.0,0.0,1.0,1.0
105.0,19.0,17.0,2.0,1.0,1.0,1.0
122.0,20.0,33.0,0.0,0.0,1.0,1.0
130.0,21.0,16.0,0.0,0.0,1.0,1.0
87.0,13.0,30.0,0.0,0.0,1.0,1.0
89.0,14.0,20.0,0.0,0.0,1.0,1.0
147.0,18.0,10.0,2.0,2.0,0.0,1.0
121.0,18.0,17.0,0.0,0.0,1.0,1.0
123.0,20.0,12.0,1.0,0.0,0.0,1.0
104.0,24.0,22.0,1.0,0.0,1.0,1.0
112.0,15.0,18.0,0.0,0.0,1.0,1.0
123.0,19.0,20.0,1.0,0.0,1.0,1.0
98.0,12.0,28.0,3.0,0.0,1.0,1.0
104.0,21.0,12.0,1.0,0.0,1.0,1.0
108.0,15.0,18.0,1.0,0.0,1.0,1.0
100.0,19.0,20.0,2.0,0.0,1.0,1.0
81.0,16.0,30.0,0.0,0.0,1.0,1.0
93.0,16.0,24.0,1.0,0.0,1.0,1.0
92.0,18.0,19.0,0.0,0.0,1.0,1.0
112.0,21.0,15.0,0.0,0.0,1.0,1.0
106.0,19.0,22.0,2.0,1.0,1.0,1.0
91.0,23.0,29.0,2.0,0.0,1.0,1.0
119.0,23.0,16.0,0.0,0.0,1.0,1.0
103.0,13.0,12.0,0.0,0.0,1.0,1.0
101.0,13.0,31.0,0.0,0.0,1.0,1.0
135.0,22.0,15.0,0.0,0.0,1.0,1.0
111.0,22.0,18.0,1.0,0.0,1.0,1.0
116.0,23.0,20.0,0.0,0.0,1.0,1.0
132.0,19.0,18.0,0.0,0.0,1.0,1.0
150.0,25.0,29.0,0.0,0.0,1.0,1.0
139.0,19.0,17.0,0.0,1.0,1.0,1.0
11.0,3.0,44.0,0.0,0.0,1.0,1.0
123.0,21.0,28.0,1.0,0.0,1.0,1.0
140.0,20.0,24.0,1.0,0.0,1.0,1.0
114.0,26.0,15.0,3.0,0.0,1.0,1.0
116.0,23.0,20.0,0.0,0.0,1.0,1.0
92.0,21.0,28.0,2.0,0.0,1.0,1.0
125.0,17.0,5.0,0.0,0.0,1.0,1.0
104.0,25.0,24.0,2.0,0.0,0.0,1.0
123.0,15.0,15.0,1.0,1.0,1.0,1.0
99.0,15.0,15.0,0.0,0.0,1.0,1.0
129.0,17.0,14.0,0.0,0.0,1.0,1.0
116.0,21.0,23.0,0.0,0.0,1.0,1.0
93.0,16.0,18.0,0.0,0.0,1.0,1.0
107.0,17.0,27.0,0.0,0.0,1.0,1.0
100.0,22.0,12.0,1.0,1.0,1.0,1.0
125.0,17.0,20.0,0.0,0.0,1.0,1.0
107.0,19.0,6.0,0.0,0.0,1.0,1.0
111.0,17.0,22.0,1.0,0.0,1.0,1.0
107.0,15.0,36.0,0.0,0.0,1.0,1.0
111.0,20.0,19.0,0.0,0.0,1.0,1.0
123.0,22.0,11.0,0.0,0.0,1.0,1.0
111.0,17.0,7.0,2.0,0.0,1.0,1.0
167.0,15.0,22.0,0.0,0.0,1.0,1.0
100.0,12.0,18.0,1.0,0.0,1.0,1.0
130.0,20.0,16.0,1.0,0.0,1.0,1.0
116.0,21.0,20.0,1.0,0.0,1.0,1.0
74.0,16.0,19.0,0.0,0.0,1.0,1.0
148.0,23.0,22.0,0.0,0.0,1.0,1.0
132.0,17.0,18.0,0.0,0.0,1.0,1.0
128.0,26.0,22.0,1.0,0.0,1.0,1.0
109.0,20.0,27.0,1.0,0.0,1.0,1.0
121.0,16.0,17.0,1.0,0.0,1.0,1.0
138.0,20.0,28.0,0.0,0.0,1.0,1.0
114.0,14.0,24.0,0.0,0.0,1.0,1.0
170.0,29.0,13.0,0.0,0.0,1.0,1.0
131.0,19.0,22.0,0.0,0.0,1.0,1.0
129.0,20.0,12.0,0.0,0.0,1.0,1.0
128.0,17.0,22.0,2.0,2.0,1.0,1.0
161.0,24.0,22.0,0.0,0.0,1.0,1.0
92.0,16.0,22.0,0.0,0.0,1.0,1.0
78.0,23.0,47.0,0.0,0.0,1.0,1.0
131.0,27.0,19.0,1.0,0.0,1.0,1.0
155.0,23.0,13.0,1.0,0.0,1.0,1.0
105.0,21.0,22.0,2.0,0.0,1.0,1.0
136.0,20.0,15.0,0.0,0.0,1.0,1.0
122.0,16.0,20.0,2.0,0.0,1.0,1.0
130.0,21.0,14.0,1.0,0.0,1.0,1.0
148.0,16.0,12.0,2.0,0.0,1.0,1.0
133.0,19.0,23.0,1.0,0.0,1.0,1.0
100.0,15.0,20.0,0.0,0.0,1.0,1.0
94.0,24.0,16.0,1.0,0.0,1.0,1.0
145.0,31.0,13.0,1.0,0.0,1.0,1.0
88.0,21.0,33.0,0.0,0.0,1.0,1.0
79.0,9.0,26.0,0.0,0.0,1.0,1.0
98.0,24.0,22.0,0.0,0.0,1.0,1.0
143.0,25.0,24.0,0.0,0.0,1.0,1.0
16.0,4.0,6.0,0.0,0.0,1.0,1.0
78.0,16.0,31.0,0.0,0.0,1.0,1.0
102.0,16.0,22.0,0.0,0.0,1.0,1.0
97.0,16.0,22.0,0.0,0.0,1.0,1.0
105.0,20.0,22.0,0.0,0.0,1.0,1.0
127.0,18.0,14.0,1.0,0.0,0.0,1.0
118.0,17.0,22.0,1.0,0.0,1.0,1.0
89.0,14.0,27.0,1.0,0.0,1.0,1.0
137.0,25.0,17.0,0.0,0.0,1.0,1.0
105.0,14.0,27.0,1.0,1.0,1.0,1.0
142.0,16.0,18.0,2.0,0.0,1.0,1.0
58.0,8.0,16.0,0.0,0.0,1.0,1.0
78.0,7.0,16.0,0.0,0.0,1.0,1.0
48.0,10.0,34.0,0.0,0.0,1.0,1.0
54.0,7.0,24.0,1.0,0.0,1.0,1.0
128.0,17.0,23.0,1.0,0.0,1.0,1.0
143.0,18.0,17.0,1.0,0.0,1.0,1.0
105.0,13.0,33.0,1.0,0.0,1.0,1.0
162.0,22.0,16.0,2.0,0.0,1.0,1.0
104.0,17.0,25.0,0.0,0.0,1.0,1.0
112.0,19.0,25.0,0.0,0.0,1.0,1.0
89.0,15.0,38.0,0.0,0.0,1.0,1.0
133.0,31.0,32.0,0.0,0.0,1.0,1.0
87.0,12.0,37.0,0.0,0.0,1.0,1.0
104.0,14.0,23.0,2.0,0.0,1.0,1.0
107.0,19.0,21.0,1.0,0.0,1.0,1.0
140.0,17.0,22.0,0.0,0.0,1.0,1.0
107.0,18.0,23.0,1.0,0.0,1.0,1.0
125.0,13.0,14.0,1.0,0.0,1.0,1.0
139.0,22.0,13.0,0.0,0.0,1.0,1.0
135.0,18.0,8.0,1.0,0.0,1.0,1.0
78.0,16.0,32.0,0.0,0.0,1.0,1.0
88.0,18.0,19.0,2.0,0.0,1.0,1.0
135.0,28.0,20.0,0.0,0.0,1.0,1.0
96.0,21.0,29.0,0.0,0.0,1.0,1.0
116.0,18.0,26.0,1.0,0.0,0.0,1.0
111.0,20.0,17.0,0.0,0.0,1.0,1.0
98.0,18.0,24.0,1.0,0.0,1.0,1.0
121.0,24.0,18.0,0.0,0.0,1.0,1.0
119.0,16.0,20.0,0.0,0.0,1.0,1.0
142.0,17.0,12.0,1.0,1.0,1.0,1.0
108.0,20.0,16.0,1.0,0.0,1.0,1.0
131.0,34.0,23.0,1.0,0.0,1.0,1.0
121.0,24.0,16.0,0.0,0.0,1.0,1.0
98.0,21.0,20.0,1.0,0.0,1.0,1.0
57.0,10.0,20.0,0.0,0.0,1.0,1.0
66.0,13.0,32.0,1.0,0.0,1.0,1.0
120.0,19.0,26.0,0.0,0.0,1.0,1.0
127.0,16.0,11.0,1.0,0.0,1.0,1.0
76.0,18.0,18.0,1.0,0.0,1.0,1.0
113.0,20.0,28.0,0.0,0.0,1.0,1.0
94.0,20.0,22.0,1.0,0.0,1.0,1.0
117.0,15.0,20.0,0.0,0.0,1.0,1.0
110.0,12.0,21.0,0.0,0.0,1.0,1.0
78.0,14.0,26.0,2.0,0.0,1.0,1.0
157.0,14.0,10.0,0.0,0.0,1.0,1.0
117.0,29.0,22.0,1.0,0.0,1.0,1.0
97.0,12.0,17.0,6.0,2.0,0.0,1.0
124.0,9.0,21.0,2.0,0.0,1.0,1.0
154.0,22.0,9.0,1.0,0.0,1.0,1.0
126.0,21.0,19.0,1.0,0.0,1.0,1.0
12.0,6.0,8.0,0.0,0.0,1.0,1.0
147.0,24.0,19.0,2.0,0.0,1.0,1.0
104.0,12.0,24.0,0.0,0.0,1.0,1.0
113.0,18.0,14.0,0.0,0.0,1.0,1.0
114.0,18.0,25.0,1.0,0.0,1.0,1.0
136.0,20.0,21.0,0.0,0.0,1.0,1.0
121.0,20.0,25.0,1.0,0.0,1.0,1.0
114.0,21.0,21.0,1.0,0.0,1.0,1.0
113.0,13.0,19.0,0.0,0.0,1.0,1.0
120.0,20.0,20.0,1.0,0.0,1.0,1.0
98.0,11.0,22.0,4.0,0.0,1.0,1.0
120.0,18.0,20.0,0.0,0.0,1.0,1.0
130.0,23.0,18.0,0.0,0.0,1.0,1.0
120.0,25.0,19.0,1.0,0.0,1.0,1.0
89.0,16.0,22.0,0.0,0.0,1.0,1.0
86.0,17.0,24.0,0.0,0.0,1.0,1.0
116.0,21.0,19.0,0.0,0.0,1.0,1.0
89.0,17.0,14.0,0.0,0.0,1.0,1.0
98.0,13.0,8.0,1.0,0.0,1.0,1.0
104.0,17.0,24.0,0.0,0.0,1.0,1.0
115.0,26.0,10.0,1.0,0.0,1.0,1.0
85.0,16.0,35.0,0.0,0.0,1.0,1.0
106.0,14.0,28.0,2.0,0.0,1.0,1.0
101.0,21.0,22.0,0.0,0.0,1.0,1.0
118.0,22.0,26.0,0.0,0.0,1.0,1.0
116.0,11.0,35.0,1.0,0.0,1.0,1.0
125.0,25.0,18.0,1.0,0.0,1.0,1.0
90.0,14.0,26.0,1.0,0.0,1.0,1.0
124.0,11.0,22.0,0.0,0.0,1.0,1.0
107.0,15.0,12.0,1.0,0.0,1.0,1.0
60.0,10.0,18.0,0.0,0.0,1.0,1.0
78.0,12.0,33.0,2.0,1.0,0.0,1.0
49.0,13.0,41.0,0.0,0.0,1.0,1.0
142.0,15.0,11.0,0.0,0.0,1.0,1.0
121.0,24.0,22.0,0.0,0.0,1.0,1.0
114.0,15.0,22.0,1.0,0.0,1.0,1.0
86.0,10.0,24.0,2.0,0.0,1.0,1.0
106.0,17.0,20.0,1.0,1.0,1.0,1.0
119.0,19.0,29.0,0.0,0.0,1.0,1.0
137.0,29.0,21.0,1.0,0.0,1.0,1.0
149.0,21.0,16.0,4.0,0.0,1.0,1.0
116.0,17.0,25.0,0.0,0.0,1.0,1.0
111.0,16.0,20.0,1.0,0.0,1.0,1.0
125.0,19.0,13.0,1.0,0.0,1.0,1.0
125.0,24.0,21.0,0.0,0.0,1.0,1.0
118.0,20.0,18.0,2.0,0.0,1.0,1.0
112.0,18.0,26.0,1.0,0.0,1.0,1.0
16.0,0.0,19.0,2.0,0.0,1.0,1.0
